FECHA (YYMMDD);HORA (HHMM);Precipitacion (mm);
250823;0100;0;
250823;0200;0;
250823;0300;0;
250823;0400;0;
250823;0500;0;
250823;0600;0;
250823;0700;0;
250823;0800;0;
250823;0900;0;
250823;1000;0;
250823;1100;0;
250823;1200;0;
250823;1300;0;
250823;1400;0;
250823;1500;0;
250823;1600;0;
250823;1700;0;
250823;1800;0;
250823;1900;0;
250823;2000;0;
250823;2100;0;
250823;2200;0;
250823;2300;0;
250824;0000;0;
250824;0100;0;
250824;0200;0;
250824;0300;0;
250824;0400;0;
250824;0500;0;
250824;0600;0,25;
250824;0700;0;
250824;0800;0;
250824;0900;0,25;
250824;1000;0;
250824;1100;0;
250824;1200;0,25;
250824;1300;0;
250824;1400;0;
250824;1500;0;
250824;1600;0;
250824;1700;0;
250824;1800;0;
250824;1900;0;
250824;2000;0;
250824;2100;0;
250824;2200;0;
250824;2300;0;
250825;0000;0;
250825;0100;0;
250825;0200;0;
250825;0300;0;
250825;0400;0;
250825;0500;0;
250825;0600;0;
250825;0700;0;
250825;0800;0;
250825;0900;0;
250825;1000;0;
250825;1100;0;
250825;1200;0;
250825;1300;0;
250825;1400;0;
250825;1500;0;
250825;1600;0;
250825;1700;0;
250825;1800;0;
250825;1900;0;
250825;2000;0;
250825;2100;0;
250825;2200;0;
250825;2300;0;
250826;0000;0;
250826;0100;0;
250826;0200;0;
250826;0300;0;
250826;0400;0;
250826;0500;0;
250826;0600;0;
250826;0700;0;
250826;0800;0;
250826;0900;0;
250826;1000;0;
250826;1100;0;
250826;1200;0;
250826;1300;0;
250826;1400;0;
250826;1500;0;
250826;1600;0;
250826;1700;0;
250826;1800;0;
250826;1900;0;
250826;2000;0;
250826;2100;0;
250826;2200;0;
250826;2300;0;
250827;0000;0;
250827;0100;0;
250827;0200;0;
250827;0300;0;
250827;0400;0;
250827;0500;0;
250827;0600;0;
250827;0700;0;
250827;0800;0;
250827;0900;0;
250827;1000;0;
250827;1100;0;
250827;1200;0;
250827;1300;0;
250827;1400;0;
250827;1500;0;
250827;1600;0;
250827;1700;0;
250827;1800;0;
250827;1900;0;
250827;2000;0;
250827;2100;0;
250827;2200;0;
250827;2300;0;
250828;0000;0;
250828;0100;0;
250828;0200;0;
250828;0300;0;
250828;0400;0;
250828;0500;0;
250828;0600;0;
250828;0700;0;
250828;0800;0;
250828;0900;0;
250828;1000;0;
250828;1100;0;
250828;1200;0;
250828;1300;0;
250828;1400;0;
250828;1500;0;
250828;1600;0;
250828;1700;0;
250828;1800;0;
250828;1900;0;
250828;2000;0;
250828;2100;0;
250828;2200;0;
250828;2300;0;
250829;0000;0;
250829;0100;0;
250829;0200;0;
250829;0300;0;
250829;0400;0;
250829;0500;0;
250829;0600;0;
250829;0700;0;
250829;0800;0;
250829;0900;0;
250829;1000;0;
250829;1100;0;
250829;1200;0;
250829;1300;0;
250829;1400;0;
250829;1500;0;
250829;1600;0;
250829;1700;0;
250829;1800;0;
250829;1900;0;
250829;2000;0;
250829;2100;0;
250829;2200;0;
250829;2300;0;
250830;0000;0;
250830;0100;0;
250830;0200;0;
250830;0300;0;
250830;0400;0;
250830;0500;0;
250830;0600;0;
250830;0700;0;
250830;0800;0;
250830;0900;0;
250830;1000;0;
250830;1100;0;
250830;1200;0;
250830;1300;0;
250830;1400;0;
250830;1500;0;
250830;1600;0;
250830;1700;0;
250830;1800;0;
250830;1900;0;
250830;2000;0;
250830;2100;0;
250830;2200;0;
250830;2300;0;
250831;0000;0;
250831;0100;0;
250831;0200;0;
250831;0300;0;
250831;0400;0;
250831;0500;0;
250831;0600;0;
250831;0700;0;
250831;0800;0;
250831;0900;0;
250831;1000;0;
250831;1100;0;
250831;1200;0;
250831;1300;0;
250831;1400;0;
250831;1500;0;
250831;1600;0;
250831;1700;0;
250831;1800;0;
250831;1900;0;
250831;2000;0;
250831;2100;0;
250831;2200;0;
250831;2300;0;
250901;0000;0;
250901;0100;0;
250901;0200;0;
250901;0300;0;
250901;0400;0;
250901;0500;0;
250901;0600;0;
250901;0700;0;
250901;0800;0;
250901;0900;0;
250901;1000;0;
250901;1100;0;
250901;1200;0;
250901;1300;0;
250901;1400;0;
250901;1500;0;
250901;1600;0;
250901;1700;0;
250901;1800;0;
250901;1900;0;
250901;2000;0;
250901;2100;0;
250901;2200;0;
250901;2300;0;
250902;0000;0;
250902;0100;1;
250902;0200;1,25;
250902;0300;0,5;
250902;0400;0;
250902;0500;0;
250902;0600;0,25;
250902;0700;0;
250902;0800;0,25;
250902;0900;0;
250902;1000;0;
250902;1100;0;
250902;1200;0;
250902;1300;0;
250902;1400;0;
250902;1500;0;
250902;1600;0;
250902;1700;0;
250902;1800;0;
250902;1900;0;
250902;2000;0;
250902;2100;0;
250902;2200;0;
250902;2300;0;
250903;0000;0;
250903;0100;0;
250903;0200;0;
250903;0300;0;
250903;0400;0;
250903;0500;0;
250903;0600;0;
250903;0700;0;
250903;0800;0;
250903;0900;0;
250903;1000;0;
250903;1100;0;
250903;1200;0;
250903;1300;0;
250903;1400;0;
250903;1500;0;
250903;1600;0;
250903;1700;0;
250903;1800;0;
250903;1900;0;
250903;2000;0;
250903;2100;0;
250903;2200;0;
250903;2300;0;
250904;0000;0;
250904;0100;0;
250904;0200;0;
250904;0300;0;
250904;0400;0;
250904;0500;0;
250904;0600;0;
250904;0700;0;
250904;0800;0;
250904;0900;0;
250904;1000;0;
250904;1100;0;
250904;1200;0;
250904;1300;0;
250904;1400;0;
250904;1500;0;
250904;1600;0;
250904;1700;0;
250904;1800;0;
250904;1900;0;
250904;2000;0;
250904;2100;0;
250904;2200;0;
250904;2300;0;
250905;0000;0;
250905;0100;0;
250905;0200;0;
250905;0300;0;
250905;0400;0;
250905;0500;0;
250905;0600;0;
250905;0700;0;
250905;0800;0;
250905;0900;0;
250905;1000;0;
250905;1100;0;
250905;1200;0;
250905;1300;0;
250905;1400;0;
250905;1500;0;
250905;1600;0;
250905;1700;0;
250905;1800;0;
250905;1900;0;
250905;2000;0;
250905;2100;0;
250905;2200;0;
250905;2300;0;
250906;0000;0;
250906;0100;0;
250906;0200;0;
250906;0300;0;
250906;0400;0;
250906;0500;0;
250906;0600;0;
250906;0700;0;
250906;0800;0;
250906;0900;0;
250906;1000;0;
250906;1100;0;
250906;1200;0;
250906;1300;0;
250906;1400;0;
250906;1500;0;
250906;1600;0;
250906;1700;0;
250906;1800;0;
250906;1900;0;
250906;2000;0;
250906;2100;0;
250906;2200;0;
250906;2300;0;
250907;0000;0;
250907;0100;0;
250907;0200;0;
250907;0300;0;
250907;0400;0;
250907;0500;0;
250907;0600;0;
250907;0700;0;
250907;0800;0;
250907;0900;0,25;
250907;1000;0;
250907;1100;0,25;
250907;1200;0;
250907;1300;0,5;
250907;1400;0;
250907;1500;0;
250907;1600;0;
250907;1700;0;
250907;1800;0;
250907;1900;0;
250907;2000;0;
250907;2100;0;
250907;2200;0;
250907;2300;0;
250908;0000;0;
250908;0100;0;
250908;0200;0;
250908;0300;0;
250908;0400;0;
250908;0500;0;
250908;0600;0;
250908;0700;0;
250908;0800;0;
250908;0900;0;
250908;1000;0;
250908;1100;0;
250908;1200;0;
250908;1300;0;
250908;1400;0;
250908;1500;0;
250908;1600;0;
250908;1700;0;
250908;1800;0;
250908;1900;0;
250908;2000;0;
250908;2100;0;
250908;2200;0;
250908;2300;1,5;
250909;0000;0;
250909;0100;0;
250909;0200;0;
250909;0300;0;
250909;0400;0;
250909;0500;0;
250909;0600;0;
250909;0700;0;
250909;0800;0;
250909;0900;0;
250909;1000;0;
250909;1100;0,25;
250909;1200;0;
250909;1300;0,25;
250909;1400;0,5;
250909;1500;4,25;
250909;1600;6,25;
250909;1700;0,75;
250909;1800;0,5;
250909;1900;1,75;
250909;2000;2;
250909;2100;1;
250909;2200;0;
250909;2300;0;
250910;0000;0;
250910;0100;0;
250910;0200;0;
250910;0300;0;
250910;0400;0;
250910;0500;0;
250910;0600;0;
250910;0700;0;
250910;0800;0,25;
250910;0900;0;
250910;1000;0;
250910;1100;0;
250910;1200;0;
250910;1300;0;
250910;1400;0;
250910;1500;0;
250910;1600;0;
250910;1700;0;
250910;1800;0;
250910;1900;0;
250910;2000;0;
250910;2100;0;
250910;2200;0;
250910;2300;0;
250911;0000;0;
250911;0100;0;
250911;0200;0;
250911;0300;0;
250911;0400;0;
250911;0500;0;
250911;0600;0;
250911;0700;0;
250911;0800;0;
250911;0900;0;
250911;1000;0;
250911;1100;0;
250911;1200;0;
250911;1300;0;
250911;1400;0;
250911;1500;0;
250911;1600;0;
250911;1700;0;
250911;1800;0;
250911;1900;0;
250911;2000;0;
250911;2100;0;
250911;2200;0;
250911;2300;0;
250912;0000;0;
250912;0100;0;
250912;0200;0;
250912;0300;0;
250912;0400;0;
250912;0500;0;
250912;0600;0;
250912;0700;0;
250912;0800;0;
250912;0900;0;
250912;1000;0;
250912;1100;0;
250912;1200;0;
250912;1300;0;
250912;1400;0;
250912;1500;0;
250912;1600;0;
250912;1700;0;
250912;1800;0;
250912;1900;0;
250912;2000;0;
250912;2100;0,75;
250912;2200;1,5;
250912;2300;1,5;
250913;0000;1,25;
250913;0100;2,5;
250913;0200;1;
250913;0300;0,25;
250913;0400;0;
250913;0500;0;
250913;0600;0;
250913;0700;0,5;
250913;0800;0;
250913;0900;0;
250913;1000;0;
250913;1100;0;
250913;1200;0;
250913;1300;0;
250913;1400;0;
250913;1500;0;
250913;1600;0;
250913;1700;0;
250913;1800;0;
250913;1900;0;
250913;2000;0;
250913;2100;0;
250913;2200;0;
250913;2300;0;
250914;0000;0;
250914;0100;0;
250914;0200;0;
250914;0300;0;
250914;0400;0;
250914;0500;0;
250914;0600;0;
250914;0700;0;
250914;0800;0;
250914;0900;0;
250914;1000;0;
250914;1100;0;
250914;1200;0;
250914;1300;0;
250914;1400;0;
250914;1500;0;
250914;1600;0;
250914;1700;0;
250914;1800;0;
250914;1900;0;
250914;2000;0;
250914;2100;0;
250914;2200;0;
250914;2300;0;
250915;0000;0;
250915;0100;0;
250915;0200;0;
250915;0300;0;
250915;0400;0;
250915;0500;0;
250915;0600;0;
250915;0700;0;
250915;0800;0;
250915;0900;0;
250915;1000;0;
250915;1100;0;
250915;1200;0;
250915;1300;0;
250915;1400;0;
250915;1500;0;
250915;1600;0;
250915;1700;0;
250915;1800;0;
250915;1900;0;
250915;2000;0;
250915;2100;0;
250915;2200;0;
250915;2300;0;
250916;0000;0;
250916;0100;0;
250916;0200;0;
250916;0300;0;
250916;0400;0;
250916;0500;0;
250916;0600;0;
250916;0700;0;
250916;0800;0;
250916;0900;0;
250916;1000;0;
250916;1100;0;
250916;1200;0;
250916;1300;0;
250916;1400;0;
250916;1500;0;
250916;1600;0;
250916;1700;0;
250916;1800;0;
250916;1900;0;
250916;2000;0;
250916;2100;0;
250916;2200;0;
250916;2300;0;
250917;0000;0;
250917;0100;0;
250917;0200;0;
250917;0300;0;
250917;0400;0;
250917;0500;0;
250917;0600;0;
250917;0700;0;
250917;0800;0;
250917;0900;0;
250917;1000;0,25;
250917;1100;0,5;
250917;1200;0;
250917;1300;0;
250917;1400;0;
250917;1500;0;
250917;1600;0;
250917;1700;0;
250917;1800;0;
250917;1900;0;
250917;2000;0;
250917;2100;0;
250917;2200;0;
250917;2300;0;
250918;0000;0;
250918;0100;0;
250918;0200;0;
250918;0300;0;
250918;0400;0;
250918;0500;0;
250918;0600;0;
250918;0700;0;
250918;0800;0,25;
250918;0900;0,75;
250918;1000;0;
250918;1100;0,75;
250918;1200;0;
250918;1300;0;
250918;1400;0;
250918;1500;0;
250918;1600;0;
250918;1700;0,25;
250918;1800;0,25;
250918;1900;0;
250918;2000;0,25;
250918;2100;3;
250918;2200;1,25;
250918;2300;0;
250919;0000;0,25;
250919;0100;0,25;
250919;0200;0;
250919;0300;0;
250919;0400;0;
250919;0500;0;
250919;0600;0,25;
250919;0700;0;
250919;0800;0,75;
250919;0900;0;
250919;1000;1;
250919;1100;1,25;
250919;1200;0;
250919;1300;1,25;
250919;1400;0,5;
250919;1500;0,75;
250919;1600;0;
250919;1700;1;
250919;1800;2,75;
250919;1900;3;
250919;2000;6;
250919;2100;4;
250919;2200;3;
250919;2300;2,5;
250920;0000;2;
250920;0100;0;
250920;0200;0;
250920;0300;0;
250920;0400;0,5;
250920;0500;1,25;
250920;0600;0,25;
250920;0700;1,5;
250920;0800;0,25;
250920;0900;0;
250920;1000;0;
250920;1100;4,5;
250920;1200;5,5;
250920;1300;1,25;
250920;1400;0;
250920;1500;0;
250920;1600;0;
250920;1700;5,25;
250920;1800;0,25;
250920;1900;0;
250920;2000;1;
250920;2100;1,5;
250920;2200;0;
250920;2300;0;
250921;0000;0,75;
250921;0100;0,25;
250921;0200;2;
250921;0300;0,75;
250921;0400;0,5;
250921;0500;0,25;
250921;0600;0,5;
250921;0700;0;
250921;0800;0;
250921;0900;0;
250921;1000;0;
250921;1100;0;
250921;1200;0;
250921;1300;0;
250921;1400;0;
250921;1500;0;
250921;1600;0;
250921;1700;0;
250921;1800;0;
250921;1900;0;
250921;2000;0;
250921;2100;0;
250921;2200;0;
250921;2300;0;
250922;0000;0;
250922;0100;0;
250922;0200;0;
250922;0300;0;
250922;0400;0;
250922;0500;0;
250922;0600;0;
250922;0700;0;
250922;0800;0;
250922;0900;0;
250922;1000;0;
250922;1100;0;
250922;1200;0;
250922;1300;0;
250922;1400;0;
250922;1500;0;
250922;1600;0;
250922;1700;0;
250922;1800;0;
250922;1900;0;
250922;2000;0;
250922;2100;0;
250922;2200;0;
250922;2300;0;
250923;0000;0;
250923;0100;0;
250923;0200;0;
250923;0300;0;
250923;0400;0;
250923;0500;0;
250923;0600;0;
250923;0700;0;
250923;0800;0;
250923;0900;0;
250923;1000;0;
250923;1100;0;
250923;1200;0;
250923;1300;0;
250923;1400;0;
250923;1500;0;
250923;1600;0;
250923;1700;0;
250923;1800;0;
250923;1900;0;
250923;2000;0;
250923;2100;0;
250923;2200;0;
250923;2300;0;
250924;0000;0;
250924;0100;0;
250924;0200;0;
250924;0300;0;
250924;0400;0;
250924;0500;0;
250924;0600;0;
250924;0700;0;
250924;0800;0;
250924;0900;0;
250924;1000;0;
250924;1100;0;
250924;1200;0;
250924;1300;0;
250924;1400;0;
250924;1500;0;
250924;1600;0;
250924;1700;0;
250924;1800;0;
250924;1900;0;
250924;2000;0;
250924;2100;0;
250924;2200;0;
250924;2300;0;
250925;0000;0;
250925;0100;0;
250925;0200;0;
250925;0300;0;
250925;0400;0;
250925;0500;0;
250925;0600;0;
250925;0700;0;
250925;0800;0;
250925;0900;0;
250925;1000;0;
250925;1100;0;
250925;1200;0;
250925;1300;0;
250925;1400;0;
250925;1500;0;
250925;1600;0;
250925;1700;0;
250925;1800;0;
250925;1900;0;
250925;2000;0,75;
250925;2100;1,75;
250925;2200;0,75;
250925;2300;0,5;
250926;0000;0,75;
250926;0100;3,5;
250926;0200;0;
250926;0300;0;
250926;0400;0;
250926;0500;0;
250926;0600;0;
250926;0700;0;
250926;0800;0;
250926;0900;0;
250926;1000;0;
250926;1100;0;
250926;1200;0;
250926;1300;0,25;
250926;1400;0,25;
250926;1500;0;
250926;1600;0;
250926;1700;0;
250926;1800;0;
250926;1900;0;
250926;2000;1,25;
250926;2100;0;
250926;2200;0;
250926;2300;0;
250927;0000;0;
250927;0100;1,25;
250927;0200;0;
250927;0300;1;
250927;0400;0,75;
250927;0500;0;
250927;0600;0;
250927;0700;0;
250927;0800;0;
250927;0900;0;
250927;1000;0;
250927;1100;0;
250927;1200;0;
250927;1300;0;
250927;1400;0;
250927;1500;0;
250927;1600;0;
250927;1700;0;
250927;1800;0;
250927;1900;0;
250927;2000;0;
250927;2100;0;
250927;2200;0;
250927;2300;0;
250928;0000;0;
250928;0100;0;
250928;0200;0;
250928;0300;0;
250928;0400;0;
250928;0500;0;
250928;0600;0;
250928;0700;0,25;
250928;0800;0;
250928;0900;0,25;
250928;1000;1,5;
250928;1100;0,5;
250928;1200;0,25;
250928;1300;0;
250928;1400;0;
250928;1500;0;
250928;1600;0;
250928;1700;0;
250928;1800;0;
250928;1900;0;
250928;2000;0;
250928;2100;0;
250928;2200;0;
250928;2300;0;
250929;0000;0;
250929;0100;0;
250929;0200;0;
250929;0300;0;
250929;0400;0;
250929;0500;0;
250929;0600;0;
250929;0700;0;
250929;0800;0;
250929;0900;0;
250929;1000;0;
250929;1100;0;
250929;1200;0;
250929;1300;0;
250929;1400;0;
250929;1500;0;
250929;1600;0;
250929;1700;0;
250929;1800;0;
250929;1900;0;
250929;2000;0;
250929;2100;0;
250929;2200;0;
250929;2300;0;
250930;0000;0;
250930;0100;0;
250930;0200;0;
250930;0300;0;
250930;0400;0;
250930;0500;0;
250930;0600;0;
250930;0700;0;
250930;0800;0;
250930;0900;0;
250930;1000;0;
250930;1100;0;
250930;1200;0;
250930;1300;0;
250930;1400;0;
250930;1500;0;
250930;1600;0;
250930;1700;0;
250930;1800;0;
250930;1900;0;
250930;2000;0;
250930;2100;0;
250930;2200;0;
250930;2300;0;
251001;0000;0;
251001;0100;0;
251001;0200;0;
251001;0300;0;
251001;0400;0;
251001;0500;0;
251001;0600;0;
251001;0700;0;
251001;0800;0;
251001;0900;0;
251001;1000;0;
251001;1100;0;
251001;1200;0;
251001;1300;0;
251001;1400;0;
251001;1500;0;
251001;1600;0;
251001;1700;0;
251001;1800;0;
251001;1900;0;
251001;2000;0;
251001;2100;0;
251001;2200;0;
251001;2300;0;
251002;0000;0;
251002;0100;0;
251002;0200;0;
251002;0300;0;
251002;0400;0;
251002;0500;0;
251002;0600;0;
251002;0700;0;
251002;0800;0;
251002;0900;0;
251002;1000;0;
251002;1100;0;
251002;1200;0;
251002;1300;0;
251002;1400;0;
251002;1500;0;
251002;1600;0;
251002;1700;0;
251002;1800;0;
251002;1900;0;
251002;2000;0;
251002;2100;0;
251002;2200;0;
251002;2300;0;
251003;0000;0;
251003;0100;0;
251003;0200;0;
251003;0300;0;
251003;0400;0;
251003;0500;0;
251003;0600;0;
251003;0700;0;
251003;0800;0;
251003;0900;0;
251003;1000;0;
251003;1100;0;
251003;1200;0;
251003;1300;0;
251003;1400;0;
251003;1500;0;
251003;1600;0;
251003;1700;0;
251003;1800;0;
251003;1900;0;
251003;2000;0;
251003;2100;0;
251003;2200;0;
251003;2300;0;
251004;0000;0;
251004;0100;1,25;
251004;0200;2;
251004;0300;2,25;
251004;0400;3,5;
251004;0500;3,25;
251004;0600;3,75;
251004;0700;3,25;
251004;0800;0;
251004;0900;0;
251004;1000;0;
251004;1100;0,25;
251004;1200;0;
251004;1300;0;
251004;1400;0;
251004;1500;0;
251004;1600;0;
251004;1700;0;
251004;1800;0;
251004;1900;0;
251004;2000;0;
251004;2100;0;
251004;2200;0;
251004;2300;0;
251005;0000;0;
251005;0100;0;
251005;0200;0;
251005;0300;0;
251005;0400;3;
251005;0500;0;
251005;0600;0;
251005;0700;0,75;
251005;0800;0,25;
251005;0900;0;
251005;1000;0;
251005;1100;0;
251005;1200;0;
251005;1300;0;
251005;1400;0;
251005;1500;0;
251005;1600;0;
251005;1700;0;
251005;1800;0;
251005;1900;0;
251005;2000;0;
251005;2100;0;
251005;2200;0;
251005;2300;0;
251006;0000;0;
251006;0100;0;
251006;0200;0;
251006;0300;0;
251006;0400;0;
251006;0500;0;
251006;0600;0;
251006;0700;0;
251006;0800;0;
251006;0900;0;
251006;1000;0;
251006;1100;0;
251006;1200;0;
251006;1300;0;
251006;1400;0;
251006;1500;0;
251006;1600;0;
251006;1700;0;
251006;1800;0;
251006;1900;0;
251006;2000;0;
251006;2100;0;
251006;2200;0;
251006;2300;0;
251007;0000;0;
251007;0100;0;
251007;0200;0;
251007;0300;0;
251007;0400;0;
251007;0500;0;
251007;0600;0;
251007;0700;0;
251007;0800;0;
251007;0900;0;
251007;1000;0;
251007;1100;0;
251007;1200;0;
251007;1300;0;
251007;1400;0;
251007;1500;0;
251007;1600;0;
251007;1700;0;
251007;1800;0;
251007;1900;0;
251007;2000;0;
251007;2100;0;
251007;2200;0;
251007;2300;0;
251008;0000;0;
251008;0100;0;
251008;0200;0;
251008;0300;0;
251008;0400;0;
251008;0500;0;
251008;0600;0;
251008;0700;0;
251008;0800;0;
251008;0900;0;
251008;1000;0;
251008;1100;0;
251008;1200;0;
251008;1300;0;
251008;1400;0;
251008;1500;0;
251008;1600;0;
251008;1700;0;
251008;1800;0;
251008;1900;0;
251008;2000;0;
251008;2100;0;
251008;2200;0;
251008;2300;0;
251009;0000;0;
251009;0100;0;
251009;0200;0;
251009;0300;0;
251009;0400;0;
251009;0500;0;
251009;0600;0;
251009;0700;0;
251009;0800;0;
251009;0900;0;
251009;1000;0;
251009;1100;0;
251009;1200;0;
251009;1300;0;
251009;1400;0;
251009;1500;0;
251009;1600;0;
251009;1700;0;
251009;1800;0;
251009;1900;0;
251009;2000;0;
251009;2100;0;
251009;2200;0;
251009;2300;0;
251010;0000;0;
251010;0100;0;
251010;0200;0;
251010;0300;0;
251010;0400;0;
251010;0500;0;
251010;0600;0;
251010;0700;0;
251010;0800;0;
251010;0900;0;
251010;1000;0;
251010;1100;0;
251010;1200;0;
251010;1300;0;
251010;1400;0;
251010;1500;0;
251010;1600;0;
251010;1700;0;
251010;1800;0;
251010;1900;0,5;
251010;2000;5,75;
251010;2100;8,75;
251010;2200;2,5;
251010;2300;1,5;
251011;0000;0;
251011;0100;0;
251011;0200;0;
251011;0300;0;
251011;0400;0;
251011;0500;0;
251011;0600;0;
251011;0700;0;
251011;0800;0;
251011;0900;0;
251011;1000;0;
251011;1100;0;
251011;1200;0;
251011;1300;0;
251011;1400;0;
251011;1500;0;
251011;1600;0;
251011;1700;0;
251011;1800;0;
251011;1900;0;
251011;2000;0;
251011;2100;0;
251011;2200;0;
251011;2300;0;
251012;0000;0;
251012;0100;0;
251012;0200;0;
251012;0300;0;
251012;0400;0;
251012;0500;0;
251012;0600;0;
251012;0700;0;
251012;0800;0;
251012;0900;0;
251012;1000;0;
251012;1100;0;
251012;1200;0;
251012;1300;0;
251012;1400;0;
251012;1500;0;
251012;1600;0;
251012;1700;0;
251012;1800;0;
251012;1900;0;
251012;2000;0;
251012;2100;0;
251012;2200;0;
251012;2300;0;
251013;0000;0;
251013;0100;0;
251013;0200;0;
251013;0300;0;
251013;0400;0;
251013;0500;0;
251013;0600;0;
251013;0700;0;
251013;0800;0;
251013;0900;0;
251013;1000;0;
251013;1100;0;
251013;1200;0;
251013;1300;0;
251013;1400;0;
251013;1500;0;
251013;1600;0;
251013;1700;0;
251013;1800;0;
251013;1900;0;
251013;2000;0;
251013;2100;0;
251013;2200;0;
251013;2300;0;
251014;0000;0;
251014;0100;0;
251014;0200;0;
251014;0300;0;
251014;0400;0;
251014;0500;0;
251014;0600;0;
251014;0700;0;
251014;0800;0;
251014;0900;0;
251014;1000;0;
251014;1100;0;
251014;1200;0;
251014;1300;0;
251014;1400;0;
251014;1500;0;
251014;1600;0;
251014;1700;0;
251014;1800;0;
251014;1900;0;
251014;2000;0;
251014;2100;0;
251014;2200;0;
251014;2300;0;
251015;0000;0;
251015;0100;0;
251015;0200;0;
251015;0300;0;
251015;0400;0;
251015;0500;0;
251015;0600;0,25;
251015;0700;1,25;
251015;0800;1;
251015;0900;0;
251015;1000;0;
251015;1100;1;
251015;1200;0;
251015;1300;0;
251015;1400;0;
251015;1500;0;
251015;1600;0;
251015;1700;0;
251015;1800;0;
251015;1900;0;
251015;2000;0;
251015;2100;0;
251015;2200;0;
251015;2300;0;
251016;0000;0;
251016;0100;0;
251016;0200;0;
251016;0300;0;
251016;0400;0;
251016;0500;0;
251016;0600;0;
251016;0700;0;
251016;0800;0;
251016;0900;0;
251016;1000;;
251016;1100;0;
251016;1200;0;
251016;1300;;
251016;1400;0;
251016;1500;0;
251016;1600;0;
251016;1700;0;
251016;1800;0;
251016;1900;0;
251016;2000;0;
251016;2100;0;
251016;2200;0;
251016;2300;0;
251017;0000;0;
251017;0100;0;
251017;0200;0;
251017;0300;0;
251017;0400;0;
251017;0500;0;
251017;0600;0;
251017;0700;0;
251017;0800;0;
251017;0900;0;
251017;1000;0;
251017;1100;0;
251017;1200;0;
251017;1300;0;
251017;1400;0;
251017;1500;0;
251017;1600;0;
251017;1700;0;
251017;1800;0;
251017;1900;0;
251017;2000;0;
251017;2100;0;
251017;2200;0;
251017;2300;0;
251018;0000;0;
251018;0100;0;
251018;0200;0;
251018;0300;0;
251018;0400;0;
251018;0500;0;
251018;0600;0;
251018;0700;0;
251018;0800;0;
251018;0900;0;
251018;1000;0;
251018;1100;0;
251018;1200;0;
251018;1300;0;
251018;1400;0;
251018;1500;0;
251018;1600;0;
251018;1700;0;
251018;1800;0;
251018;1900;0;
251018;2000;0;
251018;2100;0;
251018;2200;0;
251018;2300;0;
251019;0000;0;
251019;0100;0;
251019;0200;0;
251019;0300;0;
251019;0400;0;
251019;0500;0;
251019;0600;0;
251019;0700;0;
251019;0800;0;
251019;0900;0;
251019;1000;0;
251019;1100;0;
251019;1200;0;
251019;1300;0;
251019;1400;0;
251019;1500;0;
251019;1600;0;
251019;1700;0;
251019;1800;0;
251019;1900;0;
251019;2000;0;
251019;2100;0;
251019;2200;0;
251019;2300;0;
251020;0000;0;
251020;0100;0;
251020;0200;0;
251020;0300;0;
251020;0400;0;
251020;0500;0;
251020;0600;0;
251020;0700;0;
251020;0800;0;
251020;0900;0;
251020;1000;0;
251020;1100;0;
251020;1200;0;
251020;1300;0;
251020;1400;0;
251020;1500;0;
251020;1600;0;
251020;1700;0;
251020;1800;0;
251020;1900;0;
251020;2000;0;
251020;2100;0;
251020;2200;0;
251020;2300;0;
251021;0000;0;
251021;0100;0;
251021;0200;0;
251021;0300;0;
251021;0400;0;
251021;0500;0;
251021;0600;0;
251021;0700;0;
251021;0800;0;
251021;0900;0;
251021;1000;0;
251021;1100;0;
251021;1200;0;
251021;1300;0;
251021;1400;0;
251021;1500;0;
251021;1600;0;
251021;1700;0;
251021;1800;0;
251021;1900;0;
251021;2000;0;
251021;2100;0;
251021;2200;0;
251021;2300;0;
251022;0000;0;
251022;0100;0;
251022;0200;0;
251022;0300;0;
251022;0400;0;
251022;0500;0;
251022;0600;0;
251022;0700;0;
251022;0800;0;
251022;0900;0;
251022;1000;0;
251022;1100;0;
251022;1200;0;
251022;1300;0;
251022;1400;0;
251022;1500;0;
251022;1600;0;
251022;1700;0;
251022;1800;0;
251022;1900;0;
251022;2000;0;
251022;2100;0;
251022;2200;0;
251022;2300;0;
251023;0000;0;
251023;0100;0;
251023;0200;0;
251023;0300;0;
251023;0400;0;
251023;0500;0;
251023;0600;0;
251023;0700;0;
251023;0800;0;
251023;0900;0;
251023;1000;0;
251023;1100;0;
251023;1200;0;
251023;1300;0;
251023;1400;0;
251023;1500;0;
251023;1600;0;
251023;1700;0;
251023;1800;0;
251023;1900;0;
251023;2000;0;
251023;2100;0;
251023;2200;0;
251023;2300;0;
251024;0000;0;
251024;0100;0;
251024;0200;0;
251024;0300;0;
251024;0400;0;
251024;0500;0;
251024;0600;0;
251024;0700;0;
251024;0800;0;
251024;0900;0;
251024;1000;0;
251024;1100;0;
251024;1200;0;
251024;1300;0;
251024;1400;0;
251024;1500;0;
251024;1600;0;
251024;1700;0;
251024;1800;0;
251024;1900;0;
251024;2000;0;
251024;2100;0;
251024;2200;0;
251024;2300;0;
251025;0000;0;
251025;0100;0;
251025;0200;0;
251025;0300;0;
251025;0400;0;
251025;0500;0;
251025;0600;0;
251025;0700;0;
251025;0800;0;
251025;0900;0;
251025;1000;0;
251025;1100;0;
251025;1200;0;
251025;1300;0;
251025;1400;0;
251025;1500;0;
251025;1600;0;
251025;1700;0;
251025;1800;0;
251025;1900;0;
