FECHA (YYMMDD);HORA (HHMM);Temperatura (°C);
251008;1700;20,55;
251008;1800;16,885;
251008;1900;14,61;
251008;2000;13,485;
251008;2100;13,1275;
251008;2200;12,775;
251008;2300;12,135;
251009;0000;11,3675;
251009;0100;10,4225;
251009;0200;9,9425;
251009;0300;9,1425;
251009;0400;8,685;
251009;0500;8,80251;
251009;0600;9,38251;
251009;0700;10,775;
251009;0800;12,9325;
251009;0900;15,415;
251009;1000;17,22;
251009;1100;18,89;
251009;1200;20,0675;
251009;1300;20,195;
251009;1400;20,425;
251009;1500;19,8475;
251009;1600;19,4575;
251009;1700;18,405;
251009;1800;16,7525;
251009;1900;14,975;
251009;2000;14,58;
251009;2100;13,415;
251009;2200;12,465;
251009;2300;11,5075;
251010;0000;10,9875;
251010;0100;10,52;
251010;0200;11,3575;
251010;0300;11,3975;
251010;0400;11,215;
251010;0500;10,93;
251010;0600;10,795;
251010;0700;10,77;
251010;0800;11,3475;
251010;0900;12,895;
251010;1000;13,5;
251010;1100;14,9975;
251010;1200;16,095;
251010;1300;16,49;
251010;1400;16,5175;
251010;1500;15,815;
251010;1600;15,2975;
251010;1700;14,6725;
251010;1800;14,1875;
251010;1900;13,495;
251010;2000;12,83;
251010;2100;11,875;
251010;2200;10,9875;
251010;2300;10,6175;
251011;0000;10,5575;
251011;0100;10,0125;
251011;0200;8,74001;
251011;0300;8,52251;
251011;0400;8,2005;
251011;0500;7,7075;
251011;0600;7,266;
251011;0700;8,965;
251011;0800;10,93;
251011;0900;12,6325;
251011;1000;14,18;
251011;1100;14,395;
251011;1200;15,4775;
251011;1300;15,07;
251011;1400;15,445;
251011;1500;15,9025;
251011;1600;15,5925;
251011;1700;15,4025;
251011;1800;14,1925;
251011;1900;12,9925;
251011;2000;11,9675;
251011;2100;10,9875;
251011;2200;10,2;
251011;2300;10,075;
251012;0000;9,55501;
251012;0100;8,8575;
251012;0200;8,295;
251012;0300;8,06026;
251012;0400;7,7815;
251012;0500;7,0705;
251012;0600;6,99125;
251012;0700;9,1675;
251012;0800;11,29;
251012;0900;13,5225;
251012;1000;15,21;
251012;1100;17,085;
251012;1200;18,3625;
251012;1300;19,2175;
251012;1400;19,6525;
251012;1500;18,015;
251012;1600;16,765;
251012;1700;17,0225;
251012;1800;15,505;
251012;1900;13,41;
251012;2000;12,5525;
251012;2100;11,6225;
251012;2200;10,71;
251012;2300;10,085;
251013;0000;9,42001;
251013;0100;8,905;
251013;0200;8,34;
251013;0300;8,17474;
251013;0400;8,08275;
251013;0500;7,78175;
251013;0600;7,73325;
251013;0700;9,5825;
251013;0800;11,3175;
251013;0900;14,2375;
251013;1000;16,2425;
251013;1100;18,465;
251013;1200;20,4425;
251013;1300;21,59;
251013;1400;21,1;
251013;1500;20,3375;
251013;1600;20,5575;
251013;1700;20,195;
251013;1800;18,31;
251013;1900;16,225;
251013;2000;14,745;
251013;2100;13,7175;
251013;2200;13,3375;
251013;2300;12,75;
251014;0000;11,8875;
251014;0100;11,0975;
251014;0200;10,4125;
251014;0300;9,92;
251014;0400;9,7325;
251014;0500;9,78;
251014;0600;9,765;
251014;0700;10,84;
251014;0800;11,4725;
251014;0900;13,12;
251014;1000;15,685;
251014;1100;17,31;
251014;1200;19,0025;
251014;1300;19,1925;
251014;1400;18,1725;
251014;1500;16,9425;
251014;1600;15,6625;
251014;1700;14,45;
251014;1800;13,94;
251014;1900;13,65;
251014;2000;13,6175;
251014;2100;13,4525;
251014;2200;13,425;
251014;2300;13,615;
251015;0000;13,37;
251015;0100;13,395;
251015;0200;13,135;
251015;0300;13,3175;
251015;0400;13,415;
251015;0500;13,375;
251015;0600;13,04;
251015;0700;12,7725;
251015;0800;12,825;
251015;0900;13,33;
251015;1000;13,8525;
251015;1100;13,93;
251015;1200;15,03;
251015;1300;16,11;
251015;1400;16,8525;
251015;1500;16,285;
251015;1600;16,6975;
251015;1700;16,31;
251015;1800;14,8075;
251015;1900;13,3825;
251015;2000;12,2325;
251015;2100;11,535;
251015;2200;10,8075;
251015;2300;10,9025;
251016;0000;9,97501;
251016;0100;8,985;
251016;0200;8,9025;
251016;0300;8,27251;
251016;0400;8,2175;
251016;0500;8,1875;
251016;0600;8,1925;
251016;0700;9,55;
251016;0800;11,8775;
251016;0900;14,015;
251016;1000;;
251016;1100;;
251016;1200;;
251016;1300;;
251016;1400;20,6833;
251016;1500;20,4475;
251016;1600;19,5675;
251016;1700;18,8975;
251016;1800;17,67;
251016;1900;15,11;
251016;2000;14,075;
251016;2100;14,105;
251016;2200;13,3575;
251016;2300;12,805;
251017;0000;12,205;
251017;0100;11,66;
251017;0200;10,43;
251017;0300;8,935;
251017;0400;8,08925;
251017;0500;7,25075;
251017;0600;6,8645;
251017;0700;9,605;
251017;0800;12,0375;
251017;0900;13,605;
251017;1000;16,8275;
251017;1100;19,6275;
251017;1200;22,875;
251017;1300;24,6325;
251017;1400;23,0675;
251017;1500;23,7175;
251017;1600;24,0025;
251017;1700;23,065;
251017;1800;20;
251017;1900;16,8875;
251017;2000;15,365;
251017;2100;14,355;
251017;2200;13,27;
251017;2300;12,11;
251018;0000;11,5875;
251018;0100;11,165;
251018;0200;10,68;
251018;0300;9,88499;
251018;0400;9,38;
251018;0500;8,99251;
251018;0600;9,1575;
251018;0700;10,0425;
251018;0800;12,45;
251018;0900;15,195;
251018;1000;16,8125;
251018;1100;19,715;
251018;1200;19,285;
251018;1300;20,2475;
251018;1400;22,2125;
251018;1500;22,0525;
251018;1600;20,8275;
251018;1700;21,7025;
251018;1800;19,5725;
251018;1900;16,6525;
251018;2000;15,3;
251018;2100;13,9375;
251018;2200;12,7625;
251018;2300;12,0875;
251019;0000;11,7825;
251019;0100;10,9475;
251019;0200;10,595;
251019;0300;10,4625;
251019;0400;10,195;
251019;0500;10,1375;
251019;0600;10,71;
251019;0700;11,27;
251019;0800;11,925;
251019;0900;13,7575;
251019;1000;15,8425;
251019;1100;17,6175;
251019;1200;19,0025;
251019;1300;19,2525;
251019;1400;20,31;
251019;1500;19,3075;
251019;1600;18,9725;
251019;1700;17,05;
251019;1800;15,1225;
251019;1900;13,3075;
251019;2000;12,3275;
251019;2100;11,9;
251019;2200;11,3425;
251019;2300;11,3075;
251020;0000;10,91;
251020;0100;10,485;
251020;0200;9,63251;
251020;0300;9,215;
251020;0400;9,2825;
251020;0500;8,50999;
251020;0600;8,6125;
251020;0700;9,94501;
251020;0800;11,6275;
251020;0900;14,1675;
251020;1000;15,76;
251020;1100;17,4525;
251020;1200;17,085;
251020;1300;15,38;
251020;1400;15,2;
251020;1500;16,285;
251020;1600;17,3275;
251020;1700;16,82;
251020;1800;15,5125;
251020;1900;14,1325;
251020;2000;13,83;
251020;2100;13,58;
251020;2200;12,87;
251020;2300;12,5275;
251021;0000;12,21;
251021;0100;12,1575;
251021;0200;11,8825;
251021;0300;11,6025;
251021;0400;11,4225;
251021;0500;11,4075;
251021;0600;11,685;
251021;0700;13,6025;
251021;0800;14,8225;
251021;0900;16,725;
251021;1000;18,34;
251021;1100;19,9125;
251021;1200;19,36;
251021;1300;19,0075;
251021;1400;18,8675;
251021;1500;18,565;
251021;1600;18,4325;
251021;1700;17,905;
251021;1800;16,915;
251021;1900;15,19;
251021;2000;14,2875;
251021;2100;13,945;
251021;2200;13,265;
251021;2300;12,79;
251022;0000;11,6375;
251022;0100;10,8375;
251022;0200;9,96001;
251022;0300;9,56;
251022;0400;9,175;
251022;0500;8,74001;
251022;0600;8,94;
251022;0700;10,5675;
251022;0800;13,205;
251022;0900;15,11;
251022;1000;17,8175;
251022;1100;19,525;
251022;1200;19,38;
251022;1300;20,53;
251022;1400;19,54;
251022;1500;19,395;
251022;1600;17,85;
251022;1700;16,6825;
251022;1800;15,4775;
251022;1900;14,795;
251022;2000;14,155;
251022;2100;13,6625;
251022;2200;13,31;
251022;2300;13,1475;
251023;0000;12,6425;
251023;0100;11,9825;
251023;0200;11,38;
251023;0300;11,125;
251023;0400;11,2075;
251023;0500;10,59;
251023;0600;10,1725;
251023;0700;11,8325;
251023;0800;13,535;
251023;0900;16,0775;
251023;1000;16,7475;
251023;1100;17,655;
251023;1200;17,3275;
251023;1300;17,3275;
251023;1400;17,1125;
251023;1500;17,07;
251023;1600;16,495;
251023;1700;16,3;
251023;1800;14,99;
251023;1900;13,5575;
251023;2000;13,045;
251023;2100;12,4225;
251023;2200;12,4925;
251023;2300;12,16;
251024;0000;11,77;
251024;0100;10,6325;
251024;0200;10,1975;
251024;0300;9,75751;
251024;0400;9,2775;
251024;0500;9,425;
251024;0600;9,785;
251024;0700;11,1975;
251024;0800;13,385;
251024;0900;15,4;
251024;1000;16,015;
251024;1100;15,96;
251024;1200;16,02;
251024;1300;16,21;
251024;1400;16,1825;
251024;1500;16,3075;
251024;1600;15,9275;
251024;1700;15,3125;
251024;1800;14,63;
251024;1900;13,0575;
251024;2000;12,2575;
251024;2100;11,4675;
251024;2200;10,62;
251024;2300;9,3575;
251025;0000;8,78999;
251025;0100;8,22025;
251025;0200;7,18875;
251025;0300;6,69225;
251025;0400;5,86775;
251025;0500;5,5985;
251025;0600;5,88125;
251025;0700;7,788;
251025;0800;10,47;
251025;0900;13,645;
251025;1000;16,1675;
251025;1100;17,095;
251025;1200;17,165;
251025;1300;15,9175;
251025;1400;15,4475;
251025;1500;16,76;
251025;1600;15,98;
251025;1700;15,505;
251025;1800;14,4775;
251025;1900;13,1025;
251025;2000;12,4375;
251025;2100;12,2375;
251025;2200;12,1675;
251025;2300;12,2275;
251026;0000;12,3325;
251026;0100;12,095;
251026;0200;11,41;
251026;0300;11,64;
251026;0400;11,66;
251026;0500;11,105;
251026;0600;11,555;
251026;0700;13;
251026;0800;14,1875;
251026;0900;14,7675;
251026;1000;16,885;
251026;1100;17,855;
251026;1200;19,975;
251026;1300;19,995;
251026;1400;19,8625;
251026;1500;19,945;
251026;1600;20,56;
251026;1700;19,1975;
251026;1800;17,4575;
251026;1900;15,93;
251026;2000;14,8;
251026;2100;14,0075;
251026;2200;13,055;
251026;2300;12,5275;
251027;0000;11,975;
251027;0100;11,5625;
251027;0200;11,4875;
251027;0300;10,6775;
251027;0400;10,12;
251027;0500;10,095;
251027;0600;9,9075;
251027;0700;10,875;
251027;0800;13,535;
251027;0900;16,795;
251027;1000;20,7375;
251027;1100;23,0775;
251027;1200;24,9225;
251027;1300;26,03;
251027;1400;26,415;
251027;1500;26,835;
251027;1600;25,7075;
251027;1700;23,995;
251027;1800;22,0875;
251027;1900;20,035;
251027;2000;17,61;
251027;2100;16,4425;
251027;2200;16,6975;
251027;2300;16,2775;
251028;0000;15,4125;
251028;0100;14,0975;
251028;0200;13,145;
251028;0300;12,5275;
251028;0400;11,2625;
251028;0500;10,535;
251028;0600;10,6175;
251028;0700;12,7;
251028;0800;14,76;
251028;0900;18,0025;
251028;1000;20,795;
251028;1100;22,735;
251028;1200;22,38;
251028;1300;22,7975;
251028;1400;22,1725;
251028;1500;22,8225;
251028;1600;21,82;
251028;1700;20,39;
251028;1800;19,4025;
251028;1900;17,365;
251028;2000;16,44;
251028;2100;15,5575;
251028;2200;15,5425;
251028;2300;14,83;
251029;0000;12,875;
251029;0100;11,455;
251029;0200;10,4125;
251029;0300;9,9325;
251029;0400;9,39999;
251029;0500;9,25;
251029;0600;9,55501;
251029;0700;11,3125;
251029;0800;13,435;
251029;0900;17,1625;
251029;1000;19,155;
251029;1100;19,6025;
251029;1200;21,2275;
251029;1300;21,285;
251029;1400;21,54;
251029;1500;23,0475;
251029;1600;22,3725;
251029;1700;21,1225;
251029;1800;20,26;
251029;1900;17,095;
251029;2000;15,495;
251029;2100;14,4525;
251029;2200;13,85;
251029;2300;13,505;
251030;0000;12,685;
251030;0100;12,04;
251030;0200;11,4;
251030;0300;11,0475;
251030;0400;11,155;
251030;0500;10,835;
251030;0600;11,04;
251030;0700;12,8825;
251030;0800;14,5275;
251030;0900;15,8125;
251030;1000;17,635;
251030;1100;20,48;
251030;1200;21,11;
251030;1300;21,0975;
251030;1400;19,585;
251030;1500;19,6025;
251030;1600;19,0475;
251030;1700;17,8425;
251030;1800;16,6675;
251030;1900;14,9475;
251030;2000;14,1725;
251030;2100;13,4575;
251030;2200;13,41;
251030;2300;12,68;
251031;0000;12,7075;
251031;0100;12,26;
251031;0200;12,255;
251031;0300;11,7725;
251031;0400;11,315;
251031;0500;11,425;
251031;0600;11,9025;
251031;0700;13,1425;
251031;0800;13,885;
251031;0900;14,9425;
251031;1000;15,495;
251031;1100;16,11;
251031;1200;17,4025;
251031;1300;16,9875;
251031;1400;17,56;
251031;1500;17,1225;
251031;1600;17,21;
251031;1700;16,605;
251031;1800;15,555;
251031;1900;14,0175;
251031;2000;13,4225;
251031;2100;12,89;
251031;2200;12,1625;
251031;2300;11,145;
251101;0000;10,445;
251101;0100;9,875;
251101;0200;9,3575;
251101;0300;9,08;
251101;0400;8,395;
251101;0500;7,9915;
251101;0600;8,8;
251101;0700;10,3675;
251101;0800;12,2925;
251101;0900;;
251101;1000;;
251101;1100;;
251101;1200;;
251101;1300;;
251101;1400;;
251101;1500;;
251101;1600;;
251101;1700;;
251101;1800;;
251101;1900;;
251101;2000;;
251101;2100;;
251101;2200;;
251101;2300;;
251102;0000;;
251102;0100;;
251102;0200;;
251102;0300;;
251102;0400;;
251102;0500;;
251102;0600;;
251102;0700;;
251102;0800;;
251102;0900;;
251102;1000;;
251102;1100;;
251102;1200;;
251102;1300;;
251102;1400;;
251102;1500;;
251102;1600;;
251102;1700;;
251102;1800;;
251102;1900;;
251102;2000;;
251102;2100;;
251102;2200;;
251102;2300;;
251103;0000;;
251103;0100;;
251103;0200;;
251103;0300;;
251103;0400;;
251103;0500;;
251103;0600;;
251103;0700;;
251103;0800;;
251103;0900;;
251103;1000;;
251103;1100;;
251103;1200;;
251103;1300;;
251103;1400;;
251103;1500;;
251103;1600;11,328;
251103;1700;14,4425;
251103;1800;14,25;
251103;1900;13,83;
251103;2000;13,455;
251103;2100;12,9325;
251103;2200;12,715;
251103;2300;13,0125;
251104;0000;13,2075;
251104;0100;13,1275;
251104;0200;13,03;
251104;0300;12,995;
251104;0400;12,65;
251104;0500;12,5125;
251104;0600;12,75;
251104;0700;13,25;
251104;0800;14,255;
251104;0900;15,6425;
251104;1000;16,2375;
251104;1100;17,5275;
251104;1200;17,315;
251104;1300;17,595;
251104;1400;18,965;
251104;1500;18,72;
251104;1600;17,625;
251104;1700;17,77;
251104;1800;16,8525;
251104;1900;15,63;
251104;2000;14,885;
251104;2100;13,8975;
251104;2200;13,4625;
251104;2300;12,825;
251105;0000;12,275;
251105;0100;11,7175;
251105;0200;11,345;
251105;0300;10,805;
251105;0400;10,78;
251105;0500;10,4175;
251105;0600;10,4175;
251105;0700;12,145;
251105;0800;15,2725;
251105;0900;17,5175;
251105;1000;18,6825;
251105;1100;20,2825;
251105;1200;21,005;
251105;1300;21,79;
251105;1400;22,1825;
251105;1500;21,4625;
251105;1600;21,0825;
251105;1700;20,02;
251105;1800;19,03;
251105;1900;16,67;
251105;2000;15,4475;
251105;2100;15,045;
251105;2200;14,5975;
251105;2300;13,8275;
251106;0000;13,2175;
251106;0100;12,655;
251106;0200;12,2625;
251106;0300;12,115;
251106;0400;12,17;
251106;0500;11,96;
251106;0600;12,08;
251106;0700;12,77;
251106;0800;13,5925;
251106;0900;14,115;
251106;1000;15,3675;
251106;1100;15,6375;
251106;1200;16,8125;
251106;1300;17,9225;
251106;1400;18,495;
251106;1500;17,4525;
251106;1600;15,9975;
251106;1700;15,02;
251106;1800;14,86;
251106;1900;14,52;
251106;2000;14,2775;
251106;2100;13,7425;
251106;2200;13,7;
251106;2300;13,595;
251107;0000;13,255;
251107;0100;12,9975;
251107;0200;12,7975;
251107;0300;12,7325;
251107;0400;12,8575;
251107;0500;12,895;
251107;0600;12,9225;
251107;0700;13,5475;
251107;0800;15,78;
251107;0900;16,9225;
251107;1000;16,935;
251107;1100;18,2025;
251107;1200;18,6975;
251107;1300;18,7125;
251107;1400;18,8775;
251107;1500;18,22;
251107;1600;17,2325;
251107;1700;17,775;
251107;1800;17,1375;
251107;1900;15,875;
251107;2000;14,5525;
251107;2100;14,1525;
251107;2200;13,34;
251107;2300;12,475;
251108;0000;12,2;
251108;0100;12,04;
251108;0200;11,8275;
251108;0300;11,7;
251108;0400;11,5325;
251108;0500;10,655;
251108;0600;11,06;
251108;0700;13,7;
251108;0800;15,2075;
251108;0900;16,9525;
251108;1000;18,6725;
251108;1100;20,11;
251108;1200;20,4675;
251108;1300;20,9525;
251108;1400;21,2525;
251108;1500;20,9575;
251108;1600;20,4275;
251108;1700;19,685;
251108;1800;18,6675;
251108;1900;16,3775;
251108;2000;14,9675;
251108;2100;13,59;
251108;2200;12,9175;
251108;2300;11,9875;
251109;0000;11,4925;
251109;0100;10,8925;
251109;0200;10,585;
251109;0300;10,12;
251109;0400;9,92;
251109;0500;10,995;
251109;0600;11,1867;
251109;0700;;
251109;0800;;
251109;0900;;
251109;1000;;
251109;1100;;
251109;1200;;
251109;1300;;
251109;1400;;
251109;1500;;
251109;1600;;
251109;1700;;
251109;1800;;
251109;1900;;
251109;2000;;
251109;2100;;
251109;2200;;
251109;2300;;
251110;0000;;
251110;0100;;
251110;0200;;
251110;0300;;
251110;0400;;
251110;0500;;
251110;0600;;
251110;0700;;
251110;0800;;
251110;0900;;
251110;1000;;
251110;1100;;
251110;1200;18,3375;
251110;1300;18,2625;
251110;1400;17,6233;
251110;1500;17,4475;
251110;1600;17,1725;
251110;1700;16,5975;
251110;1800;15,555;
251110;1900;14,6975;
251110;2000;14,2125;
251110;2100;13,9225;
251110;2200;13,7275;
251110;2300;13,44;
251111;0000;13,21;
251111;0100;13,45;
251111;0200;13,45;
251111;0300;13,4;
251111;0400;13,385;
251111;0500;13,5825;
251111;0600;13,365;
251111;0700;13,2575;
251111;0800;14,29;
251111;0900;15,31;
251111;1000;16,185;
251111;1100;16,085;
251111;1200;17,2425;
251111;1300;17,635;
251111;1400;17,875;
251111;1500;17,685;
251111;1600;17,195;
251111;1700;16,9475;
251111;1800;16,925;
251111;1900;14,7275;
251111;2000;13,96;
251111;2100;13,4625;
251111;2200;13,0725;
251111;2300;11,915;
251112;0000;11,225;
251112;0100;10,8975;
251112;0200;10,2975;
251112;0300;10,005;
251112;0400;9,48;
251112;0500;9,095;
251112;0600;9,6375;
251112;0700;11,755;
251112;0800;14,275;
251112;0900;16,245;
251112;1000;18,8825;
251112;1100;21,2725;
251112;1200;23,0525;
251112;1300;23,285;
251112;1400;23,2025;
251112;1500;22,9;
251112;1600;22,345;
251112;1700;21,765;
251112;1800;20,8525;
251112;1900;17,8875;
251112;2000;16,08;
251112;2100;15,4675;
251112;2200;14,6;
251112;2300;13,71;
251113;0000;12,8975;
251113;0100;12,1725;
251113;0200;11,9875;
251113;0300;11,6125;
251113;0400;10,555;
251113;0500;9,85751;
251113;0600;10,76;
251113;0700;13,18;
251113;0800;16,3;
251113;0900;19,0025;
251113;1000;21,995;
251113;1100;23,55;
251113;1200;25,3175;
251113;1300;25,3525;
251113;1400;25,385;
251113;1500;24,8675;
251113;1600;24,2775;
251113;1700;24,5125;
251113;1800;23,0025;
251113;1900;20,015;
251113;2000;17,785;
251113;2100;16,51;
251113;2200;15,0775;
251113;2300;13,87;
251114;0000;12,945;
251114;0100;12,0675;
251114;0200;11,2025;
251114;0300;10,4625;
251114;0400;9,80251;
251114;0500;9,45;
251114;0600;10,21;
251114;0700;12,9375;
251114;0800;14,9375;
251114;0900;17,4425;
251114;1000;19,4925;
251114;1100;21,845;
251114;1200;23,6025;
251114;1300;24,8625;
251114;1400;25,2625;
251114;1500;25,275;
251114;1600;24,48;
251114;1700;22,9725;
251114;1800;21,53;
251114;1900;18,4575;
251114;2000;16,72;
251114;2100;15,7225;
251114;2200;14,94;
251114;2300;14,4775;
251115;0000;14,0075;
251115;0100;13,2775;
251115;0200;12,8625;
251115;0300;12,47;
251115;0400;12,405;
251115;0500;12,43;
251115;0600;12,505;
251115;0700;15,095;
251115;0800;16,5775;
251115;0900;18,22;
251115;1000;20,1425;
251115;1100;22,075;
251115;1200;23,0825;
251115;1300;21,22;
251115;1400;21,8275;
251115;1500;21,8625;
251115;1600;19,635;
251115;1700;18,3475;
251115;1800;16,9925;
251115;1900;15,745;
251115;2000;14,8475;
251115;2100;13,5975;
251115;2200;12,9025;
251115;2300;12,5075;
251116;0000;12,8675;
251116;0100;13,1525;
251116;0200;12,845;
251116;0300;11,4075;
251116;0400;10,335;
251116;0500;9,8075;
251116;0600;10,8525;
251116;0700;13,49;
251116;0800;14,925;
251116;0900;16,705;
251116;1000;18,21;
251116;1100;20,1025;
251116;1200;21,5825;
251116;1300;22,615;
251116;1400;22,685;
251116;1500;22,9475;
251116;1600;22,3875;
251116;1700;21,51;
251116;1800;21,205;
251116;1900;17,7625;
251116;2000;15,53;
251116;2100;14,48;
251116;2200;13,395;
251116;2300;12,54;
251117;0000;12,0925;
251117;0100;11,4475;
251117;0200;11,045;
251117;0300;11,11;
251117;0400;10,7925;
251117;0500;10,465;
251117;0600;11,0075;
251117;0700;12,82;
251117;0800;14,1625;
251117;0900;16,5875;
251117;1000;19,205;
251117;1100;22,76;
251117;1200;24,5225;
251117;1300;25,25;
251117;1400;25,0425;
251117;1500;23,345;
251117;1600;22,3425;
251117;1700;22,28;
251117;1800;21,13;
251117;1900;19,125;
251117;2000;17,495;
251117;2100;16,8075;
251117;2200;16,415;
251117;2300;15,845;
251118;0000;15,2725;
251118;0100;15,1875;
251118;0200;14,8075;
251118;0300;14,01;
251118;0400;13,5975;
251118;0500;13,515;
251118;0600;14,5475;
251118;0700;15,915;
251118;0800;17,4675;
251118;0900;19,5675;
251118;1000;21,835;
251118;1100;23,645;
251118;1200;24,905;
251118;1300;25,0475;
251118;1400;24,66;
251118;1500;25,0075;
251118;1600;24,7975;
251118;1700;24,175;
251118;1800;22,2;
251118;1900;19,485;
251118;2000;17,8625;
251118;2100;16,8525;
251118;2200;16,09;
251118;2300;15,28;
251119;0000;14,6575;
251119;0100;14,0075;
251119;0200;13,9;
251119;0300;14,3525;
251119;0400;13,7125;
251119;0500;12,895;
251119;0600;12,9875;
251119;0700;14,99;
251119;0800;17,0875;
251119;0900;20,0775;
251119;1000;21,93;
251119;1100;25,2525;
251119;1200;26,5075;
251119;1300;25,755;
251119;1400;25,3125;
251119;1500;24,79;
251119;1600;23,07;
251119;1700;22,1175;
251119;1800;21,16;
251119;1900;19,615;
251119;2000;18,595;
251119;2100;16,68;
251119;2200;15,9625;
251119;2300;14,7775;
251120;0000;14,675;
251120;0100;14,7875;
251120;0200;14,585;
251120;0300;14,41;
251120;0400;14,67;
251120;0500;13,9775;
251120;0600;14,26;
251120;0700;15,4175;
251120;0800;16,1875;
251120;0900;17,595;
251120;1000;18,645;
251120;1100;20,31;
251120;1200;21,18;
251120;1300;21,595;
251120;1400;22,3525;
251120;1500;22,5575;
251120;1600;22,3625;
251120;1700;22,1925;
251120;1800;21,345;
251120;1900;19,0775;
251120;2000;17,74;
251120;2100;16,375;
251120;2200;16,115;
251120;2300;17,3125;
251121;0000;16,72;
251121;0100;16;
251121;0200;15,3475;
251121;0300;14,1175;
251121;0400;12,6275;
251121;0500;12,4625;
251121;0600;13,985;
251121;0700;15,36;
251121;0800;17,5825;
251121;0900;20,3;
251121;1000;23,6225;
251121;1100;26,24;
251121;1200;27,7225;
251121;1300;29,1175;
251121;1400;28,785;
251121;1500;28,4425;
251121;1600;27,7375;
251121;1700;27,455;
251121;1800;24,535;
251121;1900;21,7625;
251121;2000;19,9375;
251121;2100;18,0675;
251121;2200;16,8875;
251121;2300;15,9875;
251122;0000;15,0675;
251122;0100;14,3175;
251122;0200;13,485;
251122;0300;12,7225;
251122;0400;12,1125;
251122;0500;11,565;
251122;0600;12,9475;
251122;0700;15,895;
251122;0800;18,2825;
251122;0900;21,235;
251122;1000;23,935;
251122;1100;26,545;
251122;1200;25,525;
251122;1300;26,2625;
251122;1400;26,4975;
251122;1500;26,64;
251122;1600;26,1225;
251122;1700;25,2125;
251122;1800;22,7025;
251122;1900;20,13;
251122;2000;18,135;
251122;2100;16,885;
251122;2200;15,875;
251122;2300;15,045;
251123;0000;14,37;
251123;0100;13,91;
251123;0200;13,37;
251123;0300;12,9875;
251123;0400;12,7625;
251123;0500;12,3775;
251123;0600;12,4575;
251123;0700;13,335;
251123;0800;14,83;
251123;0900;16,75;
251123;1000;18,88;
251123;1100;20,1;
251123;1200;21,415;
251123;1300;22,25;
251123;1400;21,9875;
251123;1500;20,5925;
251123;1600;18,7975;
251123;1700;17,245;
251123;1800;15,4625;
251123;1900;13,955;
251123;2000;13,2375;
251123;2100;13,0925;
251123;2200;13,075;
251123;2300;13,1;
251124;0000;12,8975;
251124;0100;12,735;
251124;0200;12,5675;
251124;0300;12,5075;
251124;0400;12,45;
251124;0500;12,385;
251124;0600;12,48;
251124;0700;12,9675;
251124;0800;14,2175;
251124;0900;15,9025;
251124;1000;17,0075;
251124;1100;17,81;
251124;1200;18,3725;
251124;1300;18,1075;
251124;1400;18,8875;
251124;1500;19,16;
251124;1600;17,7775;
251124;1700;16,6425;
251124;1800;15,6275;
251124;1900;14,3475;
251124;2000;14,1075;
251124;2100;13,8575;
251124;2200;13,695;
251124;2300;13,56;
251125;0000;13,475;
251125;0100;13,3225;
251125;0200;13,1775;
251125;0300;13,1725;
251125;0400;13,1625;
251125;0500;13,26;
251125;0600;13,4175;
251125;0700;13,6275;
251125;0800;14,05;
251125;0900;14,715;
251125;1000;15,41;
251125;1100;15,4725;
251125;1200;15,4275;
251125;1300;15,985;
251125;1400;16,23;
251125;1500;16,0925;
251125;1600;15,8425;
251125;1700;15,31;
251125;1800;14,895;
251125;1900;14,6175;
251125;2000;14,4525;
251125;2100;14,37;
251125;2200;14,3275;
251125;2300;14,145;
251126;0000;13,915;
251126;0100;13,8075;
251126;0200;13,6525;
251126;0300;13,695;
251126;0400;13,515;
251126;0500;13,4425;
251126;0600;13,46;
251126;0700;13,47;
251126;0800;13,75;
251126;0900;14,2075;
251126;1000;14,7125;
251126;1100;15,385;
251126;1200;16,03;
251126;1300;17,675;
251126;1400;17,3375;
251126;1500;16,4975;
251126;1600;15,5375;
251126;1700;15,1325;
251126;1800;15,41;
251126;1900;15,135;
251126;2000;14,61;
251126;2100;14,3;
251126;2200;14,58;
251126;2300;14,49;
251127;0000;14,4225;
251127;0100;14,315;
251127;0200;14,2725;
251127;0300;14,2475;
251127;0400;14,15;
251127;0500;14,035;
251127;0600;14,4825;
251127;0700;15,5325;
251127;0800;17,0675;
251127;0900;18,4875;
251127;1000;21,5;
251127;1100;21,3625;
251127;1200;21,8425;
251127;1300;21,5975;
251127;1400;19,835;
251127;1500;19,5625;
251127;1600;20,3875;
251127;1700;20,01;
251127;1800;18,9125;
251127;1900;16,8775;
251127;2000;15,5425;
251127;2100;15,1125;
251127;2200;14,6875;
251127;2300;14,2675;
251128;0000;14,2125;
251128;0100;14,3;
251128;0200;13,6;
251128;0300;13,0375;
251128;0400;12,1175;
251128;0500;11,64;
251128;0600;12,46;
251128;0700;15,2125;
251128;0800;17,01;
251128;0900;18,9175;
251128;1000;20,1825;
251128;1100;20,1375;
251128;1200;20,0025;
251128;1300;19,66;
251128;1400;20,2225;
251128;1500;20,4025;
251128;1600;20,245;
251128;1700;19,38;
251128;1800;17,7075;
251128;1900;17,11;
251128;2000;16,4325;
251128;2100;16,2925;
251128;2200;16,1775;
251128;2300;16,335;
251129;0000;16,2875;
251129;0100;16,0925;
251129;0200;15,845;
251129;0300;15,47;
251129;0400;15,465;
251129;0500;15,2475;
251129;0600;15,7275;
251129;0700;17,1675;
251129;0800;17,8925;
